Date,Open,High,Low,Close,Volume
2025-06-13 00:00:00+05:30,24473.0,24754.35,24473.0,24718.6,0
2025-06-16 00:00:00+05:30,24732.35,24967.1,24703.6,24946.5,0
2025-06-17 00:00:00+05:30,24977.85,24982.05,24813.7,24853.4,0
2025-06-18 00:00:00+05:30,24788.35,24947.55,24750.45,24812.05,0
2025-06-19 00:00:00+05:30,24803.25,24863.1,24733.4,24793.25,0
2025-06-20 00:00:00+05:30,24787.65,25136.2,24783.65,25112.4,0
2025-06-23 00:00:00+05:30,24939.75,25057.0,24824.85,24971.9,0
2025-06-24 00:00:00+05:30,25179.9,25317.7,24999.7,25044.35,0
2025-06-25 00:00:00+05:30,25150.35,25266.8,25125.05,25244.75,0
2025-06-26 00:00:00+05:30,25268.95,25565.3,25259.9,25549.0,0
2025-06-27 00:00:00+05:30,25576.65,25654.2,25523.55,25637.8,0
2025-06-30 00:00:00+05:30,25661.65,25669.35,25473.3,25517.05,0
2025-07-01 00:00:00+05:30,25551.35,25593.4,25501.8,25541.8,0
2025-07-02 00:00:00+05:30,25588.3,25608.1,25378.75,25453.4,0
2025-07-03 00:00:00+05:30,25505.1,25587.5,25384.35,25405.3,0
2025-07-04 00:00:00+05:30,25428.85,25470.25,25331.65,25461.0,0
2025-07-07 00:00:00+05:30,25450.45,25489.8,25407.25,25461.3,0
2025-07-08 00:00:00+05:30,25427.85,25548.05,25424.15,25522.5,0
2025-07-09 00:00:00+05:30,25514.6,25548.7,25424.35,25476.1,0
2025-07-10 00:00:00+05:30,25511.65,25524.05,25340.45,25355.25,0
2025-07-11 00:00:00+05:30,25255.5,25322.45,25129.0,25149.85,0
2025-07-14 00:00:00+05:30,25149.5,25151.1,25001.95,25082.3,0
2025-07-15 00:00:00+05:30,25089.5,25245.2,25088.45,25195.8,0
2025-07-16 00:00:00+05:30,25196.6,25255.3,25121.05,25212.05,0
2025-07-17 00:00:00+05:30,25230.75,25238.35,25101.0,25111.45,0
2025-07-18 00:00:00+05:30,25108.55,25144.6,24918.65,24968.4,0
2025-07-21 00:00:00+05:30,24999.0,25111.4,24882.3,25090.7,0
2025-07-22 00:00:00+05:30,25166.65,25182.0,25035.55,25060.9,0
2025-07-23 00:00:00+05:30,25139.35,25233.5,25085.5,25219.9,0
2025-07-24 00:00:00+05:30,25243.3,25246.25,25018.7,25062.1,0
2025-07-25 00:00:00+05:30,25010.35,25010.35,24806.35,24837.0,0
2025-07-28 00:00:00+05:30,24782.45,24889.2,24646.6,24680.9,0
2025-07-29 00:00:00+05:30,24609.65,24847.15,24598.6,24821.1,0
2025-07-30 00:00:00+05:30,24890.4,24902.3,24771.95,24855.05,0
2025-07-31 00:00:00+05:30,24642.25,24956.5,24635.0,24768.35,0
2025-08-01 00:00:00+05:30,24734.9,24784.15,24535.05,24565.35,0
2025-08-04 00:00:00+05:30,24596.05,24736.25,24554.0,24722.75,0
2025-08-05 00:00:00+05:30,24720.25,24733.1,24590.3,24649.55,0
2025-08-06 00:00:00+05:30,24641.35,24671.4,24539.2,24574.2,0
2025-08-07 00:00:00+05:30,24464.2,24634.2,24344.15,24596.15,0
2025-08-08 00:00:00+05:30,24544.25,24585.5,24337.5,24363.3,0
2025-08-11 00:00:00+05:30,24371.5,24600.85,24347.45,24585.05,0
2025-08-12 00:00:00+05:30,24563.35,24702.6,24465.65,24487.4,0
2025-08-13 00:00:00+05:30,24586.2,24664.55,24535.25,24619.35,0
2025-08-14 00:00:00+05:30,24607.25,24673.65,24596.9,24631.3,0
2025-08-18 00:00:00+05:30,24938.2,25022.0,24852.85,24876.95,0
2025-08-19 00:00:00+05:30,24891.35,25012.65,24873.95,24980.65,0
2025-08-20 00:00:00+05:30,24965.8,25088.7,24929.7,25050.55,0
2025-08-21 00:00:00+05:30,25142.0,25153.65,25054.9,25083.75,0
2025-08-22 00:00:00+05:30,25064.15,25084.85,24859.15,24870.1,0
2025-08-25 00:00:00+05:30,24949.15,25021.55,24894.35,24967.75,0
2025-08-26 00:00:00+05:30,24899.5,24919.65,24689.6,24712.05,0
2025-08-28 00:00:00+05:30,24695.8,24702.65,24481.6,24500.9,0
2025-08-29 00:00:00+05:30,24466.7,24572.45,24404.7,24426.85,0
2025-09-01 00:00:00+05:30,24432.7,24635.6,24432.7,24625.05,0
2025-09-02 00:00:00+05:30,24653.0,24756.1,24522.35,24579.6,0
2025-09-03 00:00:00+05:30,24616.5,24737.05,24533.2,24715.05,0
2025-09-04 00:00:00+05:30,24980.75,24980.75,24708.2,24734.3,0
2025-09-05 00:00:00+05:30,24818.85,24832.35,24621.6,24741.0,0
2025-09-08 00:00:00+05:30,24802.6,24885.5,24751.55,24773.15,0
2025-09-09 00:00:00+05:30,24864.1,24891.8,24814.0,24868.6,0
2025-09-10 00:00:00+05:30,24991.0,25035.7,24915.05,24973.1,0
2025-09-11 00:00:00+05:30,24945.5,25037.3,24940.15,25005.5,0
2025-09-12 00:00:00+05:30,25074.45,25139.45,25038.05,25114.0,0
2025-09-15 00:00:00+05:30,25118.9,25138.45,25048.75,25069.2,0
2025-09-16 00:00:00+05:30,25073.6,25261.4,25070.45,25239.1,0
2025-09-17 00:00:00+05:30,25276.6,25346.5,25275.35,25330.25,0
2025-09-18 00:00:00+05:30,25441.05,25448.55,25329.75,25423.6,0
2025-09-19 00:00:00+05:30,25410.2,25431.4,25286.3,25327.05,0
2025-09-22 00:00:00+05:30,25238.1,25331.7,25151.05,25202.35,0
2025-09-23 00:00:00+05:30,25209.0,25261.9,25084.65,25169.5,0
2025-09-24 00:00:00+05:30,25108.75,25149.85,25027.45,25056.9,0
2025-09-25 00:00:00+05:30,25034.5,25092.7,24878.3,24890.85,0
2025-09-26 00:00:00+05:30,24818.55,24868.6,24629.45,24654.7,0
2025-09-29 00:00:00+05:30,24728.55,24791.3,24606.2,24634.9,0
2025-09-30 00:00:00+05:30,24691.95,24731.8,24587.7,24611.1,0
2025-10-01 00:00:00+05:30,24620.55,24867.95,24605.95,24836.3,0
2025-10-03 00:00:00+05:30,24759.55,24904.8,24747.55,24894.25,0
2025-10-06 00:00:00+05:30,24916.55,25095.95,24881.65,25077.65,0
2025-10-07 00:00:00+05:30,25085.3,25220.9,25076.3,25108.3,0
2025-10-08 00:00:00+05:30,25079.75,25192.5,25008.5,25046.15,0
2025-10-09 00:00:00+05:30,25074.3,25199.25,25024.3,25181.8,0
2025-10-10 00:00:00+05:30,25167.65,25330.75,25156.85,25285.35,0
2025-10-13 00:00:00+05:30,25177.3,25267.3,25152.3,25227.35,0
2025-10-14 00:00:00+05:30,25277.55,25310.35,25060.55,25145.5,0
2025-10-15 00:00:00+05:30,25181.95,25365.15,25159.35,25323.55,0
2025-10-16 00:00:00+05:30,25394.9,25625.4,25376.85,25585.3,0
2025-10-17 00:00:00+05:30,25546.85,25781.5,25508.6,25709.85,0
2025-10-20 00:00:00+05:30,25824.6,25926.2,25788.5,25843.15,0
2025-10-21 00:00:00+05:30,25901.2,25934.35,25825.8,25868.6,0
2025-10-23 00:00:00+05:30,26057.2,26104.2,25862.45,25891.4,0
2025-10-24 00:00:00+05:30,25935.1,25944.15,25718.2,25795.15,0
2025-10-27 00:00:00+05:30,25843.2,26005.95,25827.0,25966.05,0
2025-10-28 00:00:00+05:30,25939.95,26041.7,25810.05,25936.2,0
2025-10-29 00:00:00+05:30,25982.0,26097.85,25960.3,26053.9,0
2025-10-30 00:00:00+05:30,25984.4,26032.05,25845.25,25877.85,0
2025-10-31 00:00:00+05:30,25863.8,25953.75,25711.2,25722.1,0
