open,high,low,close,volume,trend_code,year,month,day,hour,dayofweek,Actual_Label,Predicted_Label
5376.65,5401.35,5374.4,5393.9,0,2,2010,7,16,0,4,Uptrend,Uptrend
6114.45,6127.05,6008.15,6027.3,0,1,2010,10,19,0,1,Sideways,Sideways
23881.55,24087.45,23805.4,24044.5,0,2,2024,6,27,0,3,Uptrend,Uptrend
9803.04,9857.9,9786.75,9852.5,0,2,2017,8,23,0,2,Uptrend,Uptrend
10908.65,10956.7,10886.7,10934.35,0,2,2019,2,5,0,1,Uptrend,Uptrend
1852.45,1871.05,1852.45,1862.8,0,2,2004,11,8,0,0,Uptrend,Uptrend
4866.85,4936.75,4847.25,4921.39,0,0,2008,3,5,0,2,Downtrend,Downtrend
5219.64,5319.45,5177.7,5310.0,0,2,2011,2,11,0,4,Uptrend,Uptrend
3929.4,3973.0,3929.4,3954.5,0,2,2006,11,30,0,3,Uptrend,Uptrend
24636.35,24638.8,24522.95,24572.65,0,2,2024,8,19,0,0,Uptrend,Uptrend
25243.3,25246.25,25018.7,25062.1,0,0,2025,7,24,0,3,Downtrend,Downtrend
5114.7,5145.64,5084.75,5098.35,0,2,2011,10,24,0,0,Uptrend,Uptrend
4081.25,4165.7,4040.15,4153.14,0,1,2007,8,22,0,2,Sideways,Sideways
5132.95,5132.95,5004.25,5034.0,0,0,2010,6,7,0,0,Downtrend,Downtrend
1093.4,1098.59,1091.5,1096.95,0,1,2002,5,3,0,4,Sideways,Sideways
15958.35,15962.25,15882.6,15923.4,0,2,2021,7,16,0,4,Uptrend,Uptrend
2643.8,2643.8,2571.3,2579.1,0,0,2005,10,6,0,3,Downtrend,Downtrend
3189.7,3228.15,3161.8,3176.75,0,0,2006,8,4,0,4,Downtrend,Downtrend
2032.85,2037.7,2007.2,2012.1,0,0,2004,12,17,0,4,Downtrend,Downtrend
4177.0,4208.14,4140.25,4147.1,0,0,2007,6,18,0,0,Downtrend,Downtrend
6050.4,6081.45,5955.7,5967.05,0,0,2013,5,23,0,3,Downtrend,Downtrend
5234.5,5272.85,5232.5,5259.9,0,2,2010,1,14,0,3,Uptrend,Uptrend
4582.35,4611.39,4404.64,4429.89,0,0,2009,6,8,0,0,Downtrend,Downtrend
950.15,951.3,938.7,941.55,0,0,2003,5,8,0,3,Downtrend,Downtrend
5551.1,5736.8,5269.65,5351.0,0,1,2007,10,18,0,3,Sideways,Sideways
6729.5,6732.25,6675.45,6721.05,0,2,2014,4,1,0,1,Uptrend,Uptrend
8442.79,8445.35,8226.04,8236.4,0,0,2015,6,2,0,1,Downtrend,Downtrend
1033.9,1062.3,1033.9,1059.05,0,2,2001,12,31,0,0,Uptrend,Uptrend
1508.15,1509.6,1474.65,1481.35,0,0,2004,6,14,0,0,Downtrend,Downtrend
5805.75,5828.4,5777.9,5822.25,0,0,2013,6,19,0,2,Downtrend,Downtrend
19241.0,19276.25,19210.9,19230.6,0,2,2023,11,3,0,4,Uptrend,Uptrend
17974.85,18034.25,17884.6,17944.2,0,0,2023,2,17,0,4,Downtrend,Downtrend
5754.15,5755.0,5645.65,5655.9,0,0,2013,6,20,0,3,Downtrend,Downtrend
9584.2,9584.5,9351.1,9383.54,0,2,2020,5,13,0,2,Uptrend,Uptrend
4536.3,4617.7,4536.3,4572.5,0,2,2008,6,16,0,0,Uptrend,Uptrend
7651.15,7708.95,7630.4,7649.25,0,0,2014,8,7,0,3,Downtrend,Downtrend
5214.85,5234.55,5154.05,5229.0,0,2,2012,7,31,0,1,Uptrend,Uptrend
2076.55,2086.85,2064.85,2072.4,0,0,2005,5,30,0,0,Downtrend,Downtrend
15705.85,15738.35,15635.95,15722.2,0,1,2021,7,2,0,4,Sideways,Sideways
5541.1,5547.25,5488.45,5505.1,0,0,2010,8,24,0,1,Downtrend,Downtrend
5893.25,6015.5,5877.1,6007.45,0,2,2013,10,9,0,2,Uptrend,Uptrend
5679.55,5679.65,5633.1,5650.5,0,1,2011,7,4,0,0,Sideways,Sideways
2058.69,2065.15,2051.35,2057.1,0,0,2005,2,23,0,2,Downtrend,Downtrend
16481.6,16815.9,16356.3,16793.9,0,2,2022,2,28,0,0,Uptrend,Uptrend
3015.05,3015.05,2910.3,2937.3,0,0,2006,6,6,0,1,Downtrend,Downtrend
982.35,990.0,974.25,976.85,0,1,2003,5,27,0,1,Sideways,Sideways
10311.95,10337.95,10223.6,10312.4,0,0,2020,6,29,0,0,Downtrend,Downtrend
1141.9,1147.9,1134.0,1135.25,0,0,2002,4,8,0,0,Downtrend,Downtrend
11964.75,11981.75,11797.9,11811.15,0,0,2019,7,5,0,4,Downtrend,Downtrend
2696.3,2921.35,2696.3,2885.6,0,2,2008,10,31,0,4,Uptrend,Uptrend
7208.85,7252.4,7200.7,7234.55,0,2,2016,2,22,0,0,Uptrend,Uptrend
24289.4,24337.7,24184.9,24297.5,0,1,2024,8,7,0,2,Sideways,Sideways
8471.04,8501.35,8359.75,8372.75,0,0,2015,8,20,0,3,Downtrend,Downtrend
1066.4,1077.55,1066.2,1074.59,0,2,2001,8,3,0,4,Uptrend,Uptrend
8525.5,8561.35,8483.85,8510.8,0,1,2015,7,7,0,1,Sideways,Sideways
7417.55,7433.3,7391.35,7402.25,0,2,2014,6,4,0,2,Uptrend,Uptrend
1189.59,1197.0,1135.2,1142.05,0,0,2002,2,28,0,3,Downtrend,Downtrend
957.7,959.8,945.0,946.9,0,0,2002,10,24,0,3,Downtrend,Downtrend
4688.39,4743.75,4651.39,4732.35,0,2,2009,8,28,0,4,Uptrend,Uptrend
2062.44,2076.69,2048.85,2055.55,0,0,2005,2,18,0,4,Downtrend,Downtrend
5972.25,5989.8,5926.75,5973.3,0,2,2013,7,17,0,2,Uptrend,Uptrend
4293.85,4337.95,4221.14,4241.85,0,1,2009,6,25,0,3,Sideways,Sideways
7738.05,7761.55,7715.8,7748.85,0,0,2016,5,24,0,1,Downtrend,Downtrend
5201.45,5262.15,5201.45,5248.15,0,2,2012,4,30,0,0,Uptrend,Uptrend
4217.64,4269.35,4217.55,4260.89,0,2,2007,5,21,0,0,Uptrend,Uptrend
3515.6,3574.95,3515.6,3564.9,0,1,2006,10,5,0,3,Sideways,Sideways
16824.25,16840.09,16410.2,16614.2,0,0,2021,12,20,0,0,Downtrend,Downtrend
1983.15,2008.35,1983.15,1990.8,0,2,2005,5,19,0,3,Uptrend,Uptrend
12148.1,12163.55,12024.5,12055.8,0,0,2020,1,28,0,1,Downtrend,Downtrend
8173.1,8212.4,8157.65,8204.0,0,2,2016,6,29,0,2,Uptrend,Uptrend
1526.65,1561.0,1524.15,1558.25,0,2,2004,7,6,0,1,Uptrend,Uptrend
5834.6,5864.95,5834.6,5859.0,0,2,2013,7,9,0,1,Uptrend,Uptrend
4573.3,4636.85,4561.95,4586.89,0,2,2009,6,5,0,4,Uptrend,Uptrend
21529.3,21641.85,21448.65,21618.7,0,1,2024,1,10,0,2,Sideways,Sideways
4780.2,4800.5,4723.64,4750.5,0,0,2011,12,27,0,1,Downtrend,Downtrend
2384.69,2412.35,2382.9,2405.69,0,2,2005,9,1,0,3,Uptrend,Uptrend
5323.25,5348.3,5284.55,5320.6,0,0,2010,6,24,0,3,Downtrend,Downtrend
5851.35,5856.4,5776.95,5785.45,0,0,2011,4,28,0,3,Downtrend,Downtrend
3386.0,3405.3,3377.75,3401.1,0,2,2006,8,28,0,0,Uptrend,Uptrend
4760.55,4810.39,4739.35,4792.64,0,2,2010,2,9,0,1,Uptrend,Uptrend
9865.95,9865.95,9783.65,9837.4,0,0,2017,8,18,0,4,Downtrend,Downtrend
1685.7,1694.45,1675.85,1683.2,0,2,2004,9,15,0,2,Uptrend,Uptrend
3260.05,3286.5,3236.95,3274.35,0,2,2006,8,11,0,4,Uptrend,Uptrend
17913.3,18017.45,17879.15,18003.3,0,2,2022,1,10,0,0,Uptrend,Uptrend
3494.1,3648.25,3491.5,3518.65,0,2,2008,10,14,0,1,Uptrend,Uptrend
4183.75,4205.2,4134.95,4145.6,0,2,2007,6,11,0,0,Uptrend,Uptrend
17711.65,17719.3,17631.95,17659.0,0,2,2022,8,11,0,3,Uptrend,Uptrend
1067.0,1071.5,1054.09,1062.7,0,1,2002,5,27,0,0,Sideways,Sideways
2705.45,2765.55,2661.65,2678.55,0,0,2009,1,23,0,4,Downtrend,Downtrend
8134.35,8190.55,8129.8,8179.5,0,2,2015,10,15,0,3,Uptrend,Uptrend
8633.75,8644.9,8577.15,8590.65,0,1,2016,7,26,0,1,Sideways,Sideways
1081.55,1087.4,1069.45,1071.7,0,0,2002,7,10,0,2,Downtrend,Downtrend
6741.85,6741.85,6685.15,6694.35,0,0,2014,4,4,0,4,Downtrend,Downtrend
24956.65,25062.9,24704.1,24826.2,0,0,2025,5,27,0,1,Downtrend,Downtrend
8081.95,8164.2,8077.05,8156.65,0,2,2016,5,27,0,4,Uptrend,Uptrend
1008.45,1008.45,992.7,995.2,0,0,2002,9,6,0,4,Downtrend,Downtrend
10785.5,10785.5,10652.4,10671.4,0,0,2018,6,27,0,2,Downtrend,Downtrend
1908.85,1934.25,1894.4,1931.85,0,2,2005,1,25,0,1,Uptrend,Uptrend
3764.5,3881.0,3764.5,3875.9,0,2,2007,3,22,0,3,Uptrend,Uptrend
3983.3,3987.45,3913.0,3933.4,0,0,2007,1,8,0,0,Downtrend,Downtrend
4866.14,4893.7,4766.0,4882.05,0,1,2010,1,29,0,4,Sideways,Sideways
22679.65,22783.35,22568.4,22604.85,0,1,2024,4,30,0,1,Sideways,Sideways
4524.8,4578.75,4504.85,4568.55,0,2,2009,7,24,0,4,Uptrend,Uptrend
1094.05,1114.34,1091.05,1107.9,0,2,2001,6,29,0,4,Uptrend,Uptrend
1199.5,1207.0,1173.75,1177.55,0,0,2001,5,30,0,2,Downtrend,Downtrend
21727.0,21804.45,21629.9,21782.5,0,1,2024,2,9,0,4,Sideways,Sideways
18179.15,18261.85,18137.7,18244.2,0,0,2022,11,22,0,1,Downtrend,Downtrend
10056.85,10097.55,10028.04,10093.05,0,2,2017,9,12,0,1,Uptrend,Uptrend
11409.65,11418.5,11362.2,11371.6,0,2,2020,8,21,0,4,Uptrend,Uptrend
3631.9,3631.9,3537.6,3593.45,0,0,2009,5,14,0,3,Downtrend,Downtrend
1069.95,1078.84,1066.8,1077.0,0,2,2002,12,12,0,3,Uptrend,Uptrend
21295.85,21390.5,21232.45,21349.4,0,2,2023,12,22,0,4,Uptrend,Uptrend
25085.3,25220.9,25076.3,25108.3,0,2,2025,10,7,0,1,Uptrend,Uptrend
18044.45,18088.3,18015.45,18070.05,0,2,2022,9,13,0,1,Uptrend,Uptrend
5604.8,5613.7,5548.35,5571.55,0,2,2012,11,20,0,1,Uptrend,Uptrend
25505.1,25587.5,25384.35,25405.3,0,2,2025,7,3,0,3,Uptrend,Uptrend
1110.34,1116.7,1102.45,1105.55,0,0,2001,7,16,0,0,Downtrend,Downtrend
12082.45,12182.75,12070.35,12165.0,0,2,2019,12,17,0,1,Uptrend,Uptrend
15421.2,15469.65,15394.75,15435.65,0,2,2021,5,28,0,4,Uptrend,Uptrend
15712.5,15733.6,15622.35,15670.25,0,2,2021,6,4,0,4,Uptrend,Uptrend
11369.6,11406.3,11340.3,11355.75,0,0,2018,8,13,0,0,Downtrend,Downtrend
9594.04,9615.4,9473.45,9511.4,0,0,2017,6,27,0,1,Downtrend,Downtrend
5348.3,5368.2,5312.1,5322.95,0,0,2012,8,9,0,3,Downtrend,Downtrend
2797.05,2822.25,2771.35,2807.15,0,2,2009,3,19,0,3,Uptrend,Uptrend
4296.05,4325.8,4288.55,4297.05,0,2,2007,6,1,0,4,Uptrend,Uptrend
4290.75,4304.5,4201.85,4214.0,0,0,2008,8,28,0,3,Downtrend,Downtrend
7867.35,7880.0,7799.75,7829.1,0,2,2015,9,15,0,1,Uptrend,Uptrend
6147.55,6156.3,6056.55,6089.05,0,0,2013,10,15,0,1,Downtrend,Downtrend
18357.8,18389.7,18270.4,18297.0,0,2,2023,5,11,0,3,Uptrend,Uptrend
2558.44,2608.85,2558.44,2603.9,0,2,2005,11,17,0,3,Uptrend,Uptrend
17401.55,17436.5,17287.0,17362.09,0,0,2021,9,7,0,1,Downtrend,Downtrend
1726.3,1726.35,1678.4,1685.0,0,0,2004,3,22,0,0,Downtrend,Downtrend
4755.6,4759.39,4743.05,4746.89,0,1,2012,1,7,0,5,Sideways,Sideways
6101.25,6151.3,6094.6,6105.8,0,2,2010,10,25,0,0,Uptrend,Uptrend
8014.8,8021.6,7787.75,7812.0,0,0,2015,9,22,0,1,Downtrend,Downtrend
6303.2,6307.65,6269.25,6275.7,0,2,2010,11,10,0,2,Uptrend,Uptrend
8727.79,8728.35,8638.2,8678.25,0,0,2016,8,9,0,1,Downtrend,Downtrend
11106.55,11141.75,11049.5,11105.35,0,2,2019,8,27,0,1,Uptrend,Uptrend
6056.2,6078.55,6015.05,6047.7,0,0,2007,12,14,0,4,Downtrend,Downtrend
9590.65,9635.3,9581.2,9624.55,0,1,2017,5,30,0,1,Sideways,Sideways
9615.54,9654.15,9595.4,9606.9,0,0,2017,6,13,0,1,Downtrend,Downtrend
1029.25,1047.25,1029.25,1039.75,0,2,2002,6,3,0,0,Uptrend,Uptrend
8516.79,8617.0,8516.25,8588.25,0,2,2014,11,28,0,4,Uptrend,Uptrend
3576.75,3592.75,3517.1,3573.05,0,0,2006,4,21,0,4,Downtrend,Downtrend
11068.75,11180.9,11059.85,11168.05,0,2,2019,3,11,0,0,Uptrend,Uptrend
5766.9,5775.25,5687.7,5701.3,0,0,2011,5,2,0,0,Downtrend,Downtrend
1053.2,1061.2,1046.9,1051.7,0,0,2001,7,27,0,4,Downtrend,Downtrend
1081.9,1083.65,1077.55,1080.3,0,2,2002,7,9,0,1,Uptrend,Uptrend
21578.15,21870.85,21530.2,21840.05,0,2,2024,2,14,0,2,Uptrend,Uptrend
2069.1,2069.15,2045.85,2061.9,0,0,2005,2,17,0,3,Downtrend,Downtrend
5106.6,5120.75,5037.95,5049.95,0,2,2011,10,21,0,4,Uptrend,Uptrend
8769.75,8778.0,8677.35,8712.0,0,0,2015,3,10,0,1,Downtrend,Downtrend
1066.4,1099.8,1060.05,1096.59,0,2,2001,6,26,0,1,Uptrend,Uptrend
5397.85,5415.85,5381.55,5408.9,0,1,2010,7,29,0,3,Sideways,Sideways
1050.95,1059.45,1050.95,1056.2,0,2,2003,6,13,0,4,Uptrend,Uptrend
5682.55,5730.5,5671.25,5724.05,0,2,2011,1,18,0,1,Uptrend,Uptrend
2598.6,2633.9,2589.44,2611.19,0,2,2005,9,29,0,3,Uptrend,Uptrend
1010.9,1024.65,1010.85,1013.5,0,2,2002,9,2,0,0,Uptrend,Uptrend
5537.3,5539.15,5402.0,5417.2,0,0,2011,2,1,0,1,Downtrend,Downtrend
14979.0,15044.35,14814.45,14894.9,0,2,2021,4,29,0,3,Uptrend,Uptrend
6267.2,6317.5,6266.95,6284.5,0,2,2013,12,23,0,0,Uptrend,Uptrend
9461.0,9517.2,9456.35,9512.25,0,2,2017,5,16,0,1,Uptrend,Uptrend
24691.2,24899.85,24613.1,24750.9,0,2,2025,6,5,0,3,Uptrend,Uptrend
8356.54,8356.54,8055.8,8083.8,0,0,2020,4,3,0,4,Downtrend,Downtrend
1037.15,1038.55,1011.95,1013.9,0,0,2003,3,24,0,0,Downtrend,Downtrend
25073.6,25261.4,25070.45,25239.1,0,2,2025,9,16,0,1,Uptrend,Uptrend
18045.7,18229.7,17992.8,18191.0,0,2,2022,12,29,0,3,Uptrend,Uptrend
2406.44,2422.1,2396.1,2415.8,0,2,2005,9,2,0,4,Uptrend,Uptrend
9344.7,9346.3,9298.4,9311.95,0,1,2017,5,3,0,2,Sideways,Sideways
5069.0,5261.35,5034.14,5210.8,0,2,2007,10,3,0,2,Uptrend,Uptrend
1058.84,1071.15,1052.05,1055.3,0,1,2002,1,1,0,1,Sideways,Sideways
2061.6,2079.05,2046.25,2062.6,0,1,2004,12,27,0,0,Sideways,Sideways
4608.75,4647.35,4581.05,4593.55,0,0,2009,9,3,0,3,Downtrend,Downtrend
11722.6,11770.9,11699.35,11712.25,0,0,2019,5,3,0,4,Downtrend,Downtrend
19564.65,19587.05,19525.75,19574.9,0,2,2023,9,5,0,1,Uptrend,Uptrend
972.9,983.6,971.7,973.6,0,2,2002,10,16,0,2,Uptrend,Uptrend
5493.75,5509.3,5458.6,5473.1,0,0,2011,5,30,0,0,Downtrend,Downtrend
8889.15,9093.79,8875.35,9066.54,0,2,2020,5,20,0,2,Uptrend,Uptrend
2555.44,2579.69,2550.44,2567.1,0,2,2005,9,19,0,0,Uptrend,Uptrend
5145.95,5194.3,5135.95,5178.85,0,0,2012,3,29,0,3,Downtrend,Downtrend
2359.19,2365.85,2312.6,2337.6,0,0,2005,8,29,0,0,Downtrend,Downtrend
20108.5,20158.7,20015.85,20133.15,0,2,2023,11,30,0,3,Uptrend,Uptrend
8504.04,8530.75,8452.25,8513.79,0,2,2015,1,16,0,4,Uptrend,Uptrend
7420.35,7463.65,7336.4,7351.0,0,0,2016,1,18,0,0,Downtrend,Downtrend
7901.0,7918.55,7881.15,7897.5,0,2,2014,8,19,0,1,Uptrend,Uptrend
6177.45,6178.55,6147.2,6157.6,0,2,2011,1,3,0,0,Uptrend,Uptrend
11225.0,11225.0,11087.85,11131.8,0,0,2020,7,27,0,0,Downtrend,Downtrend
25134.15,25222.4,25081.3,25141.4,0,2,2025,6,11,0,2,Uptrend,Uptrend
11605.8,11632.55,11571.35,11598.25,0,0,2019,5,6,0,0,Downtrend,Downtrend
8483.7,8603.4,8464.75,8586.2,0,2,2015,4,1,0,2,Uptrend,Uptrend
7997.8,8005.0,7974.55,7995.9,0,2,2014,10,22,0,2,Uptrend,Uptrend
5824.35,5897.9,5722.25,5729.1,0,0,2011,4,18,0,0,Downtrend,Downtrend
998.85,1003.3,985.7,987.7,0,0,2002,8,27,0,1,Downtrend,Downtrend
1868.9,1895.65,1852.5,1879.75,0,1,2003,12,31,0,2,Sideways,Sideways
10405.45,10420.0,10346.2,10360.15,0,1,2018,3,15,0,3,Sideways,Sideways
1852.45,1868.25,1842.45,1860.4,0,2,2004,3,3,0,2,Uptrend,Uptrend
8181.55,8254.95,8089.8,8235.4,0,1,2015,5,13,0,2,Sideways,Sideways
5471.9,5513.95,5471.85,5486.15,0,2,2010,9,2,0,3,Uptrend,Uptrend
1235.34,1249.34,1229.3,1246.9,0,2,2003,8,13,0,2,Uptrend,Uptrend
5492.4,5512.1,5475.65,5487.75,0,0,2011,7,28,0,3,Downtrend,Downtrend
5705.75,5705.8,5609.75,5627.2,0,1,2011,7,1,0,4,Sideways,Sideways
11783.35,11929.65,11756.4,11908.5,0,2,2020,11,4,0,2,Uptrend,Uptrend
9642.65,9698.85,9617.75,9630.0,0,1,2017,6,22,0,3,Sideways,Sideways
5062.35,5091.45,4967.45,5075.7,0,2,2011,9,15,0,3,Uptrend,Uptrend
11452.15,11460.35,11394.1,11408.4,0,2,2020,8,19,0,2,Uptrend,Uptrend
24420.1,24944.8,24378.85,24924.7,0,2,2025,5,12,0,0,Uptrend,Uptrend
6166.65,6224.2,6112.55,6200.1,0,1,2008,1,11,0,4,Sideways,Sideways
944.2,953.45,943.15,952.15,0,2,2003,5,14,0,2,Uptrend,Uptrend
7381.8,7462.75,7364.15,7435.1,0,1,2016,1,19,0,1,Sideways,Sideways
3391.85,3493.05,3205.25,3246.9,0,0,2006,5,19,0,4,Downtrend,Downtrend
5412.95,5413.35,5322.95,5335.15,0,0,2012,2,7,0,1,Downtrend,Downtrend
12012.55,12012.55,11813.4,11829.4,0,0,2020,2,24,0,0,Downtrend,Downtrend
2938.8,2996.5,2923.3,2984.35,0,1,2009,3,25,0,2,Sideways,Sideways
22568.1,22653.75,22465.1,22530.7,0,1,2024,5,31,0,4,Sideways,Sideways
5931.9,5948.55,5819.6,5847.3,0,2,2007,11,5,0,0,Uptrend,Uptrend
22765.1,22768.4,22612.25,22642.75,0,2,2024,4,9,0,1,Uptrend,Uptrend
11725.8,11754.0,11670.2,11699.65,0,0,2019,6,24,0,0,Downtrend,Downtrend
1546.2,1549.65,1496.95,1506.5,0,0,2003,10,21,0,1,Downtrend,Downtrend
10239.4,10285.1,10175.35,10198.4,0,1,2018,10,30,0,1,Sideways,Sideways
11487.2,11535.95,11442.25,11521.8,0,1,2020,9,15,0,1,Sideways,Sideways
7274.85,7287.15,7206.7,7252.9,0,0,2014,5,21,0,2,Downtrend,Downtrend
7897.4,7943.05,7842.7,7852.4,0,0,2014,10,7,0,1,Downtrend,Downtrend
3668.75,3709.6,3610.2,3635.25,0,1,2009,5,13,0,2,Sideways,Sideways
962.85,976.4,959.35,971.9,0,0,2001,10,31,0,2,Downtrend,Downtrend
4986.55,5054.95,4983.25,4997.05,0,1,2009,10,23,0,4,Sideways,Sideways
15064.3,15159.9,15041.05,15115.8,0,2,2021,2,8,0,0,Uptrend,Uptrend
998.95,1005.15,998.8,1001.65,0,2,2002,9,12,0,3,Uptrend,Uptrend
3389.85,3470.65,3389.8,3454.55,0,2,2006,9,13,0,2,Uptrend,Uptrend
5702.45,5739.45,5679.9,5719.7,0,1,2013,3,1,0,4,Sideways,Sideways
22319.2,22432.25,22054.55,22403.85,0,2,2024,5,16,0,3,Uptrend,Uptrend
2804.3,2804.3,2741.8,2749.6,0,0,2005,12,26,0,0,Downtrend,Downtrend
3368.55,3402.7,3368.55,3385.95,0,2,2006,8,25,0,4,Uptrend,Uptrend
25921.45,26011.55,25886.85,25940.4,0,2,2024,9,24,0,1,Uptrend,Uptrend
1126.55,1134.8,1122.34,1131.09,0,2,2001,6,11,0,0,Uptrend,Uptrend
18928.75,19076.15,18926.65,19047.25,0,2,2023,10,27,0,4,Uptrend,Uptrend
10885.2,10962.55,10880.05,10951.7,0,0,2018,12,20,0,3,Downtrend,Downtrend
19659.75,19695.9,19563.1,19646.05,0,0,2023,7,28,0,4,Downtrend,Downtrend
2993.55,3063.2,2920.2,3042.7,0,2,2006,6,23,0,4,Uptrend,Uptrend
8003.3,8019.3,7877.35,7911.85,0,0,2014,9,25,0,3,Downtrend,Downtrend
8530.5,8530.6,8428.04,8477.3,0,1,2015,8,17,0,0,Sideways,Sideways
3414.0,3439.5,3402.9,3435.45,0,2,2006,9,1,0,4,Uptrend,Uptrend
17060.4,17127.7,17016.0,17107.5,0,2,2023,3,21,0,1,Uptrend,Uptrend
8047.55,8100.55,8028.4,8034.85,0,2,2016,12,28,0,2,Uptrend,Uptrend
2463.65,2502.9,2460.0,2492.6,0,2,2005,11,8,0,1,Uptrend,Uptrend
5140.6,5339.95,5090.75,5317.25,0,2,2008,2,1,0,4,Uptrend,Uptrend
15725.1,15773.45,15678.1,15751.65,0,2,2021,6,7,0,0,Uptrend,Uptrend
5077.95,5078.6,4932.14,4944.14,0,0,2011,8,18,0,3,Downtrend,Downtrend
2904.45,2916.2,2884.8,2899.85,0,2,2006,1,5,0,3,Uptrend,Uptrend
12659.7,12735.95,12607.7,12719.95,0,1,2020,11,13,0,4,Sideways,Sideways
11463.65,11588.5,11452.45,11570.0,0,2,2019,3,28,0,3,Uptrend,Uptrend
3109.85,3167.1,3109.85,3156.15,0,2,2006,7,27,0,3,Uptrend,Uptrend
2919.7,2957.4,2891.75,2934.5,0,2,2009,2,10,0,1,Uptrend,Uptrend
2323.1,2359.19,2320.69,2354.5,0,2,2005,8,25,0,3,Uptrend,Uptrend
11542.7,11694.85,11471.35,11600.2,0,2,2019,9,23,0,0,Uptrend,Uptrend
10428.29,10428.7,10323.9,10358.85,0,0,2018,3,5,0,0,Downtrend,Downtrend
976.15,976.15,961.55,963.15,0,0,2002,9,30,0,0,Downtrend,Downtrend
3971.65,3991.6,3960.45,3966.4,0,0,2006,12,29,0,4,Downtrend,Downtrend
8345.7,8364.5,8270.15,8319.0,0,0,2015,5,28,0,3,Downtrend,Downtrend
14594.35,14617.45,14357.85,14433.7,0,0,2021,1,15,0,4,Downtrend,Downtrend
11744.95,11753.2,11678.85,11691.9,0,0,2018,8,29,0,2,Downtrend,Downtrend
2418.44,2434.0,2401.1,2408.5,0,1,2005,10,26,0,2,Sideways,Sideways
13663.1,13692.35,13606.45,13682.7,0,2,2020,12,16,0,2,Uptrend,Uptrend
2607.9,2623.05,2567.75,2601.4,0,0,2005,9,30,0,4,Downtrend,Downtrend
5718.6,5777.3,5711.4,5760.1,0,2,2012,11,7,0,2,Uptrend,Uptrend
8851.25,9053.75,8821.9,8992.79,0,2,2020,4,16,0,3,Uptrend,Uptrend
8636.95,8674.7,8625.25,8666.3,0,2,2016,7,28,0,3,Uptrend,Uptrend
1117.5,1132.95,1114.0,1115.7,0,2,2001,6,6,0,2,Uptrend,Uptrend
4476.2,4539.45,4385.85,4433.55,0,1,2008,7,24,0,3,Sideways,Sideways
5816.75,5850.2,5814.35,5835.25,0,0,2013,3,18,0,0,Downtrend,Downtrend
1405.7,1416.45,1397.6,1402.2,0,2,2001,2,12,0,0,Uptrend,Uptrend
8030.35,8031.2,7944.1,7955.45,0,0,2015,11,5,0,3,Downtrend,Downtrend
4675.8,4773.1,4675.8,4765.3,0,2,2012,1,3,0,1,Uptrend,Uptrend
17580.9,17610.45,17524.0,17546.65,0,1,2021,9,22,0,2,Sideways,Sideways
10014.79,10046.15,9728.5,9914.0,0,2,2020,6,16,0,1,Uptrend,Uptrend
19761.8,19766.65,19492.1,19523.55,0,0,2023,9,28,0,3,Downtrend,Downtrend
1878.9,1914.4,1858.55,1873.25,0,1,2003,12,30,0,1,Sideways,Sideways
3435.55,3483.1,3435.55,3476.85,0,2,2006,9,4,0,0,Uptrend,Uptrend
950.4,956.65,948.9,950.15,0,0,2003,5,7,0,2,Downtrend,Downtrend
958.4,969.9,956.85,960.4,0,2,2001,10,12,0,4,Uptrend,Uptrend
16627.95,16683.7,16603.4,16636.9,0,2,2021,8,26,0,3,Uptrend,Uptrend
10838.3,10860.35,10807.15,10852.9,0,2,2018,7,9,0,0,Uptrend,Uptrend
11087.9,11181.45,11062.8,11109.65,0,2,2019,8,9,0,4,Uptrend,Uptrend
3483.15,3513.95,3483.15,3510.9,0,2,2006,4,5,0,2,Uptrend,Uptrend
17541.95,17709.15,17405.55,17648.95,0,1,2023,1,30,0,0,Sideways,Sideways
14240.95,14244.15,14039.9,14146.25,0,0,2021,1,6,0,2,Downtrend,Downtrend
22045.05,22053.3,21860.15,21930.5,0,2,2024,2,7,0,2,Uptrend,Uptrend
3876.4,3900.4,3863.85,3876.85,0,2,2006,11,16,0,3,Uptrend,Uptrend
3621.65,3682.35,3621.65,3676.05,0,2,2006,10,13,0,4,Uptrend,Uptrend
5251.1,5300.5,5200.95,5210.39,0,0,2010,1,12,0,1,Downtrend,Downtrend
24357.6,24359.3,24119.95,24328.95,0,2,2025,4,23,0,2,Uptrend,Uptrend
10616.7,10621.7,10505.8,10516.7,0,0,2018,5,21,0,0,Downtrend,Downtrend
15794.0,15820.8,15744.6,15812.35,0,2,2021,7,13,0,1,Uptrend,Uptrend
18752.35,18839.7,18660.65,18816.7,0,1,2023,6,20,0,1,Sideways,Sideways
2194.35,2219.65,2188.15,2199.8,0,2,2005,6,27,0,0,Uptrend,Uptrend
24891.35,25012.65,24873.95,24980.65,0,2,2025,8,19,0,1,Uptrend,Uptrend
5105.1,5130.0,5047.6,5054.75,0,0,2012,6,14,0,3,Downtrend,Downtrend
2312.05,2329.9,2294.25,2318.0,0,1,2005,8,1,0,0,Sideways,Sideways
8729.5,8856.95,8717.45,8844.6,0,2,2015,2,27,0,4,Uptrend,Uptrend
12090.6,12134.7,12042.1,12125.9,0,2,2020,2,19,0,2,Uptrend,Uptrend
